,Date,ID,Tweet,User
508,2017-12-18,942591464709779456,"AUD/USD bounces, but it is forming lower highs https://t.co/8jk7qb3vhC",PetyaevaAnfisa
509,2017-12-17,942275218059530241,"https://t.co/rki7PPm5b5 ""AUD/USD: the pair is seen rising from now on with 0.8000 coming back at sight in the longer-term perspective https://t.co/vbuK0CaPSr https://t.co/wz8NUhQVk7""",CityofInvestmnt
510,2017-12-12,940552467758141441,Stay in the Loop. #forex #trading #investing AUD/USD is bouncing from the 2016-2107 uptrend at .7500 - Commerzbank https://t.co/EMglCoWkm6,gvtraders
511,2017-12-11,940222883770523648,"@I_Am_ICT My two cents for beginners: Stick to four of the majors (EUR/USD, GBP/USD, AUD/USD, USD/JPY) and apply Michael's trading methods to identify setups without trading them.  Do this exercise until you have success.  What Micheal is offering for free is pure trading gold.",FelixLeiter_1
512,2017-12-09,939486901173497857,"@jeanlaallchicso @aedison %1 of what rate, though? This is the standard banking scam. Compare the difference between the quoted rate for AUD/USD rate at an airport vs that on the currency trading market to see what I mean.",TeamSJW
513,2017-12-09,939309595352358912,"@alysseparis at the moment that'd be worth less than a cent in AUD/USD, but bitcoin is divisible to decimal points",longmode
514,2017-12-08,939071554142527488,"AUD USD is Now Headed For an End of Trend on the Daily
https://t.co/bz2BUOEBef  #forex #trading",scottshubert
515,2017-12-08,938964923249410048,"Sell 12.95.
Revised weekly's re GOLD &amp; AUD/USD: both showing bearish, longer term strong. Risk is on; although stocks (esp US) overpriced, bull run continues.
Likely reversal around/above 12.60, possibly sharp.
BC loss 0.79%.",thesheepishbull
516,2017-12-07,938899939400151040,"AUD/USD drops to key support as US dollar rebounds ahead of NFP: AUD/USD drops to key support as US dollar rebounds ahead of NFP City Index - 7 hours ago The US dollar is up for the second consecutive week against a basket of foreign currencies, owing to… https://t.co/0tMq4cUBHK",FinanzLinks
517,2017-12-07,938873092272562176,"My biggest and most painful complaint with the new @Patreon fees is that I *already* pay extra. Exchange rates hurt, so my current pledges go up by a chunk per pledge, which is then multiplied by the gross AUD &gt; USD rate. So I guess I'm canning some pledges and feeling bad.",CapnHat87
518,2017-12-07,938866669069488128,"Is there any insider job done to AUD/USD, AUD/USD, EUR/GBP, EUR/USD? The V2K speakers said that the embassy employees were encouraged to demand the price drop together since yesterday night.",MiyokoGoto
519,2017-12-07,938844529779728384,"Here is my long-term analysis of the AUD/USD guys! I hope you find it helpful.
https://t.co/tSoeKBYqiD",Trader_Dale
520,2017-12-07,938723643932033024,"Now is the time to get ASSETRON Tokens before the price rise at the end of the week.

Accepting #Ethereum #bitcoin #Litecoin #BitcoinCash $Waves #WavesPlatform and fiat - AUD, USD, EUR and GPB via direct deposit! 

https://t.co/TMWDQ1PV6d",ASTRNENERGY
521,2017-12-07,938619932102811648,@FXstreetNews Is aud/usd still an expected downtrend currently holding a buy?? Sending some consolidation,PimpGameCraa
522,2017-12-07,938601412287782912,Log in - AUD/USD RBA Interest Rate Decision. Australia RBA Interest Rate Decision publication is due at... https://t.co/TWszvqTCuO,raniyaaryan
523,2017-12-06,938258708622012417,"@CryptoCompare Why is your API reporting about 8c off for the AUD/USD conversion rate?  Please fix this, it's messing up my spreadsheet :(",jeeby77
524,2017-12-06,938216866690027520,"When is Aussie GDP and how could it affect AUD/USD?
https://t.co/Vhjvidwkm0",Turfline
525,2017-12-05,937885390479831040,#cryptocurrency AUD/USD: Levels to watch if the RBA is dovish https://t.co/aG81tNgxWo https://t.co/JbsjXNFCie,CryptoWorldwid3
526,2017-12-04,937615486031822848,"AUD/USD Struggles Within a Narrow Range 0.7550 - 0.7640: $AUDUSD #AUDUSD - The AUD/USD pair is holding within the 50 and 100 SMAs on the weekly timeframe and the pressure is bigger for the price for having a strong tendency. Over the last two weeks, the… https://t.co/hhW1QgyZJH https://t.co/EYbAeAg5yi",CentralChartsEN
527,2017-12-03,937374908002324482,Inflation is coming #got #aud #usd https://t.co/UcYxeMimjQ,christhesuit
528,2017-11-30,936031613548363776,"New post: ""When is Aussie CAPEX and how might it affect AUD/USD?"" https://t.co/jwiG21CDXv",ForexNewsRoom
529,2017-11-29,935824581088108545,Everywhere I look I see $LTC at $100. Here in Australia I see smiles 😂 I guess this conversion is what #crypto is going to eliminate #LTC #AUD #USD https://t.co/wM0JxmZwr6,chilli_concept
530,2017-11-29,935818975967035394,This is some real fucking bullshit #australia #aud #usd #cinnamontoastcrunch https://t.co/gFyoo424QY,badteethcomics
531,2017-11-29,935752648057335809,"iron ore prices to fall back to $50 levels in one year AUD as iron ore is one of Australia's top exports. Further, gold is having a hard time scaling the $1300 mark as well. So, AUD/USD has turned red and was last seen trading at 0.7587 levels.

https://t.co/rrT9779K3P",GPRSCPL
532,2017-11-28,935595502284038144,AUD/USD (Australian Dollar/U.S. Dollar) - The AUD/USD is the abbreviation for the currency cross of Australia a... https://t.co/LA80zwfxR4,buycel
533,2017-11-28,935451976451678208,yesterday we had a good run on EUR/NZD. My next position i am in is a Long Therm Trade. Sell AUD/USD to my follower pls share and retweet for a bigger community!!#CyberMonday #forex #trading #TradingSignals https://t.co/WdG8rGLRWg,danieliqoption
534,2017-11-28,935353208666341376,"Cut AUD/USD - A/N is seeking lower prices. 
Added more kiwi https://t.co/mP1YocsswG",Nick_Buschini
535,2017-11-25,934553053272858624,"Btc price in Aud!!

All I want for Xmas is Aud/USD at $0.50! 
Lol https://t.co/G66vVi6Md0",AshGldslv
536,2017-11-23,933498593507528704,"Compass' @tonyboyadjian is on his way to the @SkyNewsAust studio for his weekly update on the currency markets, tune in at 12:15 AEDT to hear all the news. #forex #business #currency #banks #australia #aud #USD",CompassMarkets
537,2017-11-21,932764600642174986,#Breakingnews #spx #ndx Australian dollar - Morgan Stanley long term view is 0.65 for AUD/USD - https://t.co/qVb65JeTco https://t.co/92dpbTYURs,jlitwinetz
538,2017-11-21,932762137793040385,Australian dollar – Morgan Stanley long term view is 0.65 for AUD/USD https://t.co/7DNQcW8Hwi,pnltrading
539,2017-11-20,932757920185487361,"#Australian #Dollar - #Morgan #Stanley long term view is 0.65 for AUD/USD 

https://t.co/qPxsrNVTCD https://t.co/52r1XYOQ43",mobis7com
540,2017-11-20,932757912031842304,"#Australian #Dollar - #Morgan #Stanley long term view is 0.65 for AUD/USD 

https://t.co/mBDRmNUcYT https://t.co/hdJcWpzwNP",newsinvideos
541,2017-11-20,932426450212241409,How come @Westpac is still in big4? Banking 2017: they can't tell me AUD to USD conversion rate in the branch without calling somewhere and won't accept USD to my USD account without double conversion USD -&gt; AUD -&gt; USD,uniqbiun
542,2017-11-16,931205303718301696,"AUD/USD dripping lower, spec positioning is still stretched long https://t.co/VkrgjjlSI6 https://t.co/kjzz3bPYGe",movement_cap
543,2017-11-16,931079468382220288,AUD/USD Slipped Sharply Lower - Trend Line Is the Next Target https://t.co/jol9cfseLS #Forex #Indices #Bolsa #Traders #Trading https://t.co/IIUuGXlcbA,ibex35_pro
544,2017-11-16,931078031162134528,"#JFDTechnicalAnalysis AUD/USD Slipped Sharply Lower - Trend Line Is the Next Target https://t.co/MDmu1BVluT

#AUDUSD #forex #fx #Aussie #JFD https://t.co/mr9lwGLA0I",MelinaJFD
545,2017-11-15,930804585064566784,"https://t.co/asMzMU6RW7 is all about automated forex trading and strategy from #mirrortrader
https://t.co/lCmekivqok

#aud #usd #eur #jpy #cad #audusd #usdcad #eurusd #eurgbp #eurjpy #usdjpy #usdchf #chfjpy #cadjpy #gbpjpy #gbpusd #forextrading #forexrobot https://t.co/q1cUQtMY0W",Forexp3com
546,2017-11-15,930794423096627201,@billiardtrader in fact my aud usd forex spot trade is in the green and some profit locked already. I think got  in a bit too early in AD,ragstwt
547,2017-11-15,930777875434868737,"#forex (Forex - AUD/USD Falls After Downbeat data, the Kiwi is Holding steady) has been published on Forex ... - https://t.co/gjLdYnFiMq https://t.co/8DoOcx5Du2",lokinrimo1973
548,2017-11-14,930467507953111040,#AUD/USD could be set for break-down and here is why: https://t.co/rilMpyrJBM https://t.co/WqEplAFvr9,TrioMarkets
549,2017-11-13,930165067512975360,"Retweeted WhatsForexSignals (@WhatsFXSignals):

✔ New Forex Signal for #AUD/USD is sent via WhatsApp for free on... https://t.co/5m4ezuijRB",VitalinoSanches
550,2017-11-13,930089203882516480,"AUD/USD is trading lower, due to divergence between U.S. and Australia Reseve Bank #AUD #USD #Currencies #FX #EconomicNews https://t.co/xMMkR0E2Bm",bpprimeuk
551,2017-11-13,930022242876100609,AUD/USD IS THE BULL READY? $AUDUSD https://t.co/pLVkYWSxVk TV_TradingIdeas,cryptosbuy
552,2017-11-08,928234066083803136,"AUD/USD bounces, but it is forming lower highs https://t.co/bEtZSL51Ac https://t.co/5Nxr2UsZYU",JogodoFlamengo
553,2017-11-08,928226609332551680,"AUD/USD bounces, but it is forming lower highs https://t.co/1FrsCbrLjg (ForexCrunch) #forex #currency https://t.co/ByNmqa0Vrl",xxxxpatterns
554,2017-11-06,927581453164208128,RBA meeting lurking as underlying momentum is bearish as seen in the Aussie... #AUD #AUD/JPY #AUD/USD,DerivativeTI_
555,2017-11-04,926684621819039744,"AUD/USD (0.7649). The Flat correction was really over. The rate is 50 pips in a positive territory
https://t.co/19pzZHyrHI",AmcForex
556,2017-11-01,925704080110112768,"@rhaplord Everything is green.. AUD, USD, YEN, US500, DAX, ahhahah we live in a green world",leohermoso
557,2017-10-30,924868389339676672,Is the AUD/USD poised for a corrective rally? https://t.co/II7W8y2Z3f,ForexNewsAnchor
558,2017-10-30,924828477928255488,Is the AUD/USD poised for a corrective rally? https://t.co/AJNDOUEpyi #forex,ForexTVConnect
559,2017-10-29,924531564905672704,AUD/USD: The pair is seen averaging  0.7600 in the upcoming quarter https://t.co/h0qq2xp7x3 https://t.co/WUlWFTydRb,Tahoe_Gold
560,2017-10-26,923485710774087680,"Great setups on AUD/USD and NZDUSD shorts now, entered on pullbacks.  Not trading EUR or GBP until after news, and USD is hanging tough. https://t.co/RsmAlf5rUM",FullSwingTrader
561,2017-10-24,922742986655567872,"@M_SelmiYAGCI E/A rate is calculate based on EUR/USD and AUD/USD rate..
G/A is calculated based on GBP/USD and AUD/USD...",GregaHorvatFX
562,2017-10-23,922467271133548544,"Australian employment growth is robust, AUD/USD supportive - Westpac
 https://t.co/VlyitxhiN0 #banks #audusd https://t.co/7itbLDnYGp",digitalbauen
563,2017-10-22,922216705916657665,"AUD/USD #forex hints: Bearish Engulfing. Open short at 0.78121, stop on 1 day close above 0.78824, limit is in 0.7733 area. Trend: Down",AFrantchouk
564,2017-10-20,921323953888432128,This is me #Learning about #CryptoCurrency. #Trading #Futures #Technology #BitCoin #Ethereum $AUD $USD #Ausbiz #Ausecon #Finance #FinTech https://t.co/nxbVmsE1vb,Andy_Hutch_
565,2017-10-17,920236331921313793,#Forex Today | AUD/USD - H1 is contributing profits (SELL) for now | Ref.: https://t.co/ExZv5rAyCo https://t.co/NcO7Kvxwxt,SelangorOtai
566,2017-10-16,919988187770040320,AUD/USD (Morgan Stanley) : The Aussie is offering a trading opportunity on the Forex https://t.co/VKhbpiRwYG #trading,ukupitko
567,2017-10-16,919974811144769536,#Forex AUD/USD (Morgan Stanley) : The Aussie is offering a trading opportunity on the Forex https://t.co/8BzRMnuJez,vera_beskaravae
568,2017-10-12,918332406343417856,"'The Australian dollar is set to fall to US70¢ cents, from its current level of US78¢, Capital Economics believes' *buys AUD/USD*",InCythera
569,2017-10-05,915889264042369024,AUD/USD: It is not all that bad in Australian retail sales data https://t.co/N6DnrJV4uz,quant_tech
570,2017-10-05,915887917628784640,Today's signals. AUD/USD: It is not all that bad in Australian retail sales data https://t.co/zOKTBPBlV5 #stocksignals #markets,beginstocktrade
571,2017-10-04,915457941477773312,sorry this is the aud/usd graph .7878 was again respected,granitebuilder
572,2017-10-02,914780817360080896,AUD/USD Is Capped by a Declining Trend Line  —  Forecast — October 2nd 2017 https://t.co/4r2m6oHnjl,ForexVideoZone
573,2017-09-28,913278811998785537,AUD/USD isn't looking to good and no one is yelling short because they don't want to get caught out again. I'm gonna say it: Shhhoorrrrt!! https://t.co/gQ0piQKIEr,Laurenttrader
574,2017-09-27,913030573685395456,AUD/USD is set to breach falling wedge #Dukascopy #Dukascopy Technical Analysis #Dukascopy Analytics #All Finance https://t.co/f3RxpMUkNE,FXS_Finance_EN
575,2017-09-27,912960939049279489,"FX Technicals: Is the US Dollar's Down Done? | Zero Hedge https://t.co/j3taWrvZiE

$USD $EURUSD #EURUSD $gbpusd $usdjpy $CHF $CAD $AUD #USD https://t.co/vKu3WN5M0D",Fibozachi
576,2017-09-25,912163319720566784,sold off Aud/Usd for awhile. till it hit Daily RBS. after that Usd/Cad is my eyeing,hafizrahim86
577,2017-09-22,911147908170485760,#AUD_USD A different perspective from H4. The USD is also waning in strength...,RachamMatthew
578,2017-09-21,910701985741119488,AUD/USD (AUDUSD=X) is rising! Currently priced at 0.8001. https://t.co/YTmAHh7JDt,simon_efron
579,2017-09-20,910424731756752896,Aud/usd is slowly creeping to the upside...0.8000 psychological level has finally been breached....check my previous post for targets!,Ibe_fx
580,2017-09-19,910123087059963904,If you trading forex (Aud/USD) or Australian dollar future (6A) - .7750 to 7720 is a good pb to buy long term/swing as well,purvirakesh
581,2017-09-19,910019865213374469,"Our focus for this week is on  USD/CAD buy @ 1.2256 T.P 1.3585, AUD/USD sell @ 0.7950 T.P @ 0.7329 &amp; EUR/USD Sell @ 1.1830 T.P @ 1.1125",issa2calm2
582,2017-09-16,908873633283457025,"AUD/USD

Westpac Consumer Confidence publication is due at 02:30 (GMT+2) in Australia.
https://t.co/CdKyhVx9ya
#FXB #FXBTrading #trading https://t.co/dbQE3amQTo",alwiandesta666
583,2017-09-14,908183739129352192,#learnforex When is the Aussie jobs report and how could it affect AUD/USD? https://t.co/qz5w5MR1Rm #trading https://t.co/LsGVafRHib,BenNathanFX
584,2017-09-13,907995957060567045,$AUDUSD is moving in an inclining wedge pattern. $AUD $USD #FX #Forex  @tradermade https://t.co/IKr4PcZyNM,tradermade
585,2017-09-12,907518476046049280,"AUD/USD: the pair is falling 12 September 2017, 09:52 #free #forexsignals #forextrading #forexnews #fx_analysis https://t.co/Z1Ek64kBQT",johnkord
